date,pair,ON,PN,target_weight_on,target_weight_pn,weight_on_before_trade,weight_pn_before_trade,weight_on,weight_pn,on_quantity,pn_quantity,on_average_cost,pn_average_cost,on_value,pn_value,cash,strategy_value,strategy_return,signal,traded,trade_direction,gross_sale_value,gross_buy_value,transaction_cost,realized_pnl,tax_paid,accumulated_loss,on_unrealized_pnl,pn_unrealized_pnl,on_quantity_before_trade,pn_quantity_before_trade,on_average_cost_before_trade,pn_average_cost_before_trade,strategy_cumulative_return,spread,spread_mean,spread_std,z_score,policy_group,policy_explanation,raw_target_weight_on,raw_target_weight_pn,raw_signal,signal_decision_date,signal_execution_lag,benchmark_50_50_value,benchmark_50_50_return,benchmark_50_50_cumulative_return,benchmark_50_50_weight_on,benchmark_50_50_weight_pn,ibovespa_value,ibovespa_return,ibovespa_cumulative_return,company,strategy_minus_50_50,strategy_minus_ibovespa,benchmark_50_50_minus_ibovespa
2020-01-02,GGBR,8.651947021484375,10.87578296661377,0.0,1.0,0.5,0.5,0.0,1.0,0.0,0.09185554751025371,0.0,10.875782966613768,0.0,0.9990009990009991,-5.551115123125783e-17,0.9990009990009991,0.0,overweight_pn,True,sell_on_buy_pn,0.5,0.49900099900099903,0.000999000999000999,0.0,0.0,0.0,0.0,1.6316823005669383e-16,0.05779046020027724,0.04597370152888198,8.651947021484375,10.87578296661377,-0.0009990009990008542,-0.22875418650913248,-0.2451573686663299,0.010908982544996306,1.5036399672965985,balanced_reversion_rotation,Acceptable statistical quality and medium spread opportunity. The strategy uses moderate ON/PN rotation.,0.0,1.0,overweight_pn,2019-12-30,1,1.0,0.0,0.0,0.5,0.5,1.0,0.0,0.0,GGBR,-0.0009990009990008542,-0.0009990009990008542,0.0
2020-01-03,GGBR,8.661763191223145,10.69766330718994,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.09185554751025371,0.0,10.875782966613768,0.0,0.9826397201622833,-5.551115123125783e-17,0.9826397201622832,-0.016377640117554715,overweight_pn,False,no_trade,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.016361278838715656,0.0,0.09185554751025371,0.0,10.875782966613768,-0.01736027983771682,-0.211107031505128,-0.24505472993118385,0.011033690120102831,3.0767311802789212,balanced_reversion_rotation,Acceptable statistical quality and medium spread opportunity. The strategy uses moderate ON/PN rotation.,0.0,1.0,overweight_pn,2020-01-02,1,0.9923784609078303,-0.007621539092169671,-0.007621539092169671,0.5044116742605309,0.49558832573946904,0.9926964823357763,-0.007303517664223658,-0.007303517664223658,GGBR,-0.009738740745547148,-0.010056762173493161,-0.0003180214279460136
2020-01-06,GGBR,8.539074897766113,10.671468734741213,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.09185554751025371,0.0,10.875782966613768,0.0,0.9802336033682085,-5.551115123125783e-17,0.9802336033682084,-0.0024486256200567658,overweight_pn,False,no_trade,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.018767395632790472,0.0,0.09185554751025371,0.0,10.875782966613768,-0.019766396631791583,-0.22292103056243873,-0.24449996399260693,0.011832211090009925,1.8237447985007256,balanced_reversion_rotation,Acceptable statistical quality and medium spread opportunity. The strategy uses moderate ON/PN rotation.,0.0,1.0,overweight_pn,2020-01-03,1,0.9840839865123273,-0.008358176564931874,-0.015916013487672687,0.5014582848517446,0.4985417151482554,0.9857050087288001,-0.007042911636521154,-0.01429499127119993,GGBR,-0.0038503831441188963,-0.005471405360591652,-0.0016210222164727561
2020-01-07,GGBR,8.637225151062012,10.83911418914795,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.09185554751025371,0.0,10.875782966613768,0.0,0.9956327683703445,-5.551115123125783e-17,0.9956327683703445,0.015709688944780753,overweight_pn,False,no_trade,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0033682306306544152,0.0,0.09185554751025371,0.0,10.875782966613768,-0.004367231629655466,-0.22707990764369113,-0.24437544994562177,0.012018877225659036,1.4390314483790954,balanced_reversion_rotation,Acceptable statistical quality and medium spread opportunity. The strategy uses moderate ON/PN rotation.,0.0,1.0,hold_previous_allocation,2020-01-06,1,0.9974634169026402,0.013595821671410935,-0.0025365830973598236,0.5004185696185822,0.4995814303814178,0.9838833461243285,-0.0018480809048752045,-0.016116653875671516,GGBR,-0.0018306485322956423,0.01174942224601605,0.013580070778311693
2020-01-08,GGBR,8.68139362335205,10.881021499633787,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.09185554751025371,0.0,10.875782966613768,0.0,0.9994821873197034,-5.551115123125783e-17,0.9994821873197033,0.003866303994453091,hold_previous_allocation,False,no_trade,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004811883187044369,0.0,0.09185554751025371,0.0,10.875782966613768,-0.0005178126802967142,-0.22583805338430318,-0.24438442368495328,0.012005530177231332,1.544818931514042,balanced_reversion_rotation,Acceptable statistical quality and medium spread opportunity. The strategy uses moderate ON/PN rotation.,0.0,1.0,overweight_pn,2020-01-07,1,1.001942567426779,0.004490541154930527,0.0019425674267790072,0.5007290327645764,0.4992709672354236,0.980383392509256,-0.0035572851485486945,-0.01961660749074401,GGBR,-0.0024603801070757214,0.019098794810447295,0.021559174917523016
2020-01-09,GGBR,8.617595672607422,10.823394775390623,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.09185554751025371,0.0,10.875782966613768,0.0,0.9941888530131252,-5.551115123125783e-17,0.9941888530131251,-0.005296076682240081,overweight_pn,False,no_trade,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.004812145987873809,0.0,0.09185554751025371,0.0,10.875782966613768,-0.005811146986874904,-0.2279038527676831,-0.244148529131364,0.012223136188882076,1.3290105021047498,balanced_reversion_rotation,Acceptable statistical quality and medium spread opportunity. The strategy uses moderate ON/PN rotation.,0.0,1.0,hold_previous_allocation,2020-01-08,1,0.9956063406729697,-0.006323942069935362,-0.004393659327030286,0.500212583422553,0.499787416577447,0.9778533055586011,-0.0025807117603035,-0.02214669444139894,GGBR,-0.0014174876598446184,0.016335547454524035,0.017753035114368654
2020-01-10,GGBR,8.71574592590332,10.970083236694336,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.09185554751025371,0.0,10.875782966613768,0.0,1.0076630019396144,-5.551115123125783e-17,1.0076630019396144,0.013552906860354375,hold_previous_allocation,False,no_trade,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008662002938615387,0.0,0.09185554751025371,0.0,10.875782966613768,0.007663001939614444,-0.23004059557609846,-0.24403239303524263,0.012343499265377788,1.1335357306975082,balanced_reversion_rotation,Acceptable statistical quality and medium spread opportunity. The strategy uses moderate ON/PN rotation.,0.0,1.0,hold_previous_allocation,2020-01-09,1,1.0080223005174214,0.012470752080645964,0.008022300517421366,0.49967839777760875,0.5003216022223912,0.9741087768716319,-0.0038293358172267755,-0.025891223128368113,GGBR,-0.0003592985778069213,0.03355422506798256,0.03391352364578948
2020-01-13,GGBR,9.127975463867188,11.441575050354004,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.09185554751025371,0.0,10.875782966613768,0.0,1.0509721406299257,-5.551115123125783e-17,1.0509721406299257,0.042979784518184294,hold_previous_allocation,False,no_trade,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05197114162892671,0.0,0.09185554751025371,0.0,10.875782966613768,0.05097214062992572,-0.2259097311528624,-0.24381876278781944,0.01246870496527159,1.4363185017881255,balanced_reversion_rotation,Acceptable statistical quality and medium spread opportunity. The strategy uses moderate ON/PN rotation.,0.0,1.0,hold_previous_allocation,2020-01-10,1,1.0535214591390016,0.04513705559710868,0.05352145913900164,0.5007111133596038,0.49928888664039617,0.9894748382852758,0.015774482048085403,-0.010525161714724174,GGBR,-0.002549318509075915,0.061497302344649896,0.06404662085372581
2020-01-14,GGBR,9.029827117919922,11.22154712677002,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.09185554751025371,0.0,10.875782966613768,0.0,1.0307613552415746,-5.551115123125783e-17,1.0307613552415746,-0.019230562454526368,hold_previous_allocation,False,no_trade,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.031760356240575556,0.0,0.09185554751025371,0.0,10.875782966613768,0.03076135524157464,-0.21730255873175475,-0.24354343806588072,0.012671210436043781,2.0709054960907842,balanced_reversion_rotation,Acceptable statistical quality and medium spread opportunity. The strategy uses moderate ON/PN rotation.,0.0,1.0,overweight_pn,2020-01-13,1,1.0377339229719436,-0.014985490831824655,0.037733922971943556,0.5028628756580062,0.4971371243419937,0.9920639605981126,0.002616663115277973,-0.007936039401887363,GGBR,-0.006972567730368917,0.038697394643462,0.04566996237383092
2020-01-15,GGBR,9.054366111755373,11.05390167236328,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.09185554751025371,0.0,10.875782966613768,0.0,1.015362190239438,-5.551115123125783e-17,1.015362190239438,-0.01493960258000504,overweight_pn,False,no_trade,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016361191238439175,0.0,0.09185554751025371,0.0,10.875782966613768,0.015362190239438078,-0.1995363735014566,-0.2432297772679813,0.013072431942899186,3.3424082035675498,balanced_reversion_rotation,Acceptable statistical quality and medium spread opportunity. The strategy uses moderate ON/PN rotation.,0.0,1.0,overweight_pn,2020-01-14,1,1.0314447606349766,-0.006060476773232515,0.03144476063497659,0.507303933657108,0.4926960663428919,0.9817918075784539,-0.010354325353645222,-0.018208192421546143,GGBR,-0.01608257039553851,0.03357038266098422,0.04965295305652273
